HOUSEID,GASUSGE,HighestEDUC,MEDCOND,TAXISERVICE,RIDESHARE22,ESCOOTERUSED,PTUSED,MCTRANSIT,WALKTRANSIT,BIKETRANSIT,EMPLOYMENT2,WTHHFIN,WTHHFIN5D,WTHHFIN2D,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,FLAG100,HHFAMINC,HHFAMINC_IMP,HH_RACE,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSACAT,MSASIZE,TRAVDAY,URBAN,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,TDAYDATE,WRKCOUNT,STRATUMID
9000073220,-0.2983837557604492,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.2508798056651827,-0.26077029312788524,-1.054637843949023,-0.714504444556163,-0.5064173916674127,-0.3873733744624121,0.15681964958642614,2,1,2,4,2,2,0.26738705593041473,-0.2605117357455686,43,1,2,2,1,-0.25620269382634653,-0.0009402204025618533,1,10,3,3,3,1,3,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202204,-1.1287872103846628,1027
9000073226,0.18137789732807993,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,2.2002896563422065,-0.42878536723318117,-0.735020034199264,0.3799345039234078,0.15681964958642614,1,1,1,3,2,1,0.26738705593041473,-0.019599734409558197,31,1,8,8,1,-0.25620269382634653,-0.0009402204025618533,1,2,1,5,1,1,2,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202205,1.0665959215508762,1025
9000073232,0.5555340968005481,3,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-1.054637843949023,0.4335602695401764,0.8029908790578756,-0.3873733744624121,-1.1699449418378118,2,1,1,5,3,2,-1.081026485798897,-0.9832477397535996,51,1,8,8,1,-1.0381228403168066,0.9615768374200578,2,9,1,5,3,1,1,1,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,1,202204,-1.1287872103846628,1029
9000073237,-0.3475730851132175,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-1.054637843949023,-0.3633135966788692,-0.09489161432169546,-0.3873733744624121,0.15681964958642614,2,1,2,5,3,2,0.26738705593041473,-0.501423737081579,53,1,11,11,1,-0.25620269382634653,-0.0009402204025618533,1,10,3,3,2,1,2,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,2,202204,-1.1287872103846628,1030
9000073241,-0.4459736865172187,4,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-1.054637843949023,-0.5817803934538863,-0.35620408880401,-0.3873733744624121,-1.1699449418378118,2,1,2,5,3,2,-1.081026485798897,-0.9832477397535996,53,1,4,4,1,-1.0381228403168066,-0.9634572782251817,2,9,3,3,2,1,2,1,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,1,202205,-1.1287872103846628,1029
9000073245,-0.4677687419326487,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,4.370241323203026,-0.20027683050605738,-0.735020034199264,0.5781940132842672,1.4835842410106643,3,3,2,3,2,2,1.6158005976597265,0.22131226692645214,32,1,2,2,2,0.5257174526641133,0.9615768374200578,1,2,2,4,7,1,5,1,-0.42824843459249184,-0.27225827874359043,0.6975591780554609,1,202204,2.1642874875186457,1025
9000073246,-0.45161256841004527,8,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-1.054637843949023,-0.6977097945854867,-0.455092380710001,-0.3873733744624121,0.15681964958642614,2,1,1,5,3,2,0.26738705593041473,1.425872273606504,51,1,9,9,1,-0.25620269382634653,-0.0009402204025618533,1,10,1,5,2,1,4,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202205,-1.1287872103846628,1029
9000073272,-0.1310029033275571,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.1718866738317674,-0.26077029312788524,0.24733315616746884,-0.09909314015686238,-0.735020034199264,0.7564403190837388,0.15681964958642614,1,1,1,9,4,2,0.26738705593041473,-0.7423357384175893,91,1,11,11,3,1.307637599154573,-0.0009402204025618533,1,6,1,5,1,1,4,1,2.09234974387962,-0.27225827874359043,1.576994271290055,1,202204,-0.031095644416893258,1037
9000073275,-0.1996197260755461,7,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,0.030337989481386888,-0.6233475568038763,-0.38671489661327646,-0.3873733744624121,0.15681964958642614,3,1,2,7,3,2,0.26738705593041473,-0.019599734409558197,72,1,6,6,1,-0.25620269382634653,-0.0009402204025618533,1,10,2,4,3,1,5,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202205,-0.031095644416893258,1033
9000073283,-0.344754848588393,2,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,1.1709965673362932,-0.26077029312788524,-1.054637843949023,3.9466508244734553,-0.735020034199264,4.3811513273560845,0.15681964958642614,4,1,1,9,4,2,0.26738705593041473,0.7031362695984728,91,1,7,7,3,-0.25620269382634653,-0.9634572782251817,1,10,1,5,1,1,4,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202204,-1.1287872103846628,1037
9000073284,-0.32466180330510164,4,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-1.054637843949023,-0.33997726408276796,-0.735020034199264,0.45544775837256896,-1.1699449418378118,2,1,2,2,1,2,-1.081026485798897,-0.019599734409558197,22,1,6,6,1,-1.0381228403168066,-0.0009402204025618533,2,9,2,4,1,1,3,1,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,1,202204,-1.1287872103846628,1023
9000073300,-0.42811563328972124,7,2,-0.1463250440550591,1.7835238586815891,0.7887926073502751,0.0033375617486682795,2.5103678232774427,1.0130103036694624,0.2046543446191698,0.30158194783898934,-0.3192053148340107,-0.09085340625699274,-0.3873733744624121,-1.1699449418378118,3,2,2,5,3,2,-1.081026485798897,-0.9832477397535996,52,1,6,6,1,-1.0381228403168066,-0.9634572782251817,2,1,2,4,6,1,5,1,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,1,202205,-0.031095644416893258,1029
9000073324,-0.20627173635009238,5,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,1.8747969063130836,0.36672070116645744,0.6903558538414967,-0.3873733744624121,4.13711342385914,1,1,2,9,4,2,1.6158005976597265,0.4622242682624625,93,1,9,9,1,2.871477892135493,0.9615768374200578,1,4,3,2,5,1,2,1,0.8320506546435642,-0.27225827874359043,3.3358644577592433,1,202204,2.1642874875186457,1037
9000073327,0.2524664320835466,6,2,-0.1463250440550591,0.3999159698280594,-0.08377420714062818,3.579706532359062,-0.13940325075498544,8.83333035517758,0.9027913012397524,2.2002896563422065,0.04378145437852861,0.2008432930897075,-0.3873733744624121,6.790642606707617,3,1,2,4,2,2,7.009454764576974,-0.2605117357455686,43,1,3,3,1,3.653398038625953,4.811645068710537,2,2,3,1,5,1,1,1,-0.42824843459249184,-0.27225827874359043,4.215299550993838,1,202204,4.359670619454185,1027
9000073337,0.18877601402622585,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.4878592011654287,-0.26077029312788524,1.2509358020905978,-0.5361094416833576,-0.2909039472448892,-0.3873733744624121,0.15681964958642614,3,2,2,3,2,2,0.26738705593041473,0.9440482709344831,32,1,7,7,1,-0.25620269382634653,1.9240938952426776,1,2,2,4,6,1,1,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202204,1.0665959215508762,1025
9000073341,-0.2960245157668247,8,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-1.054637843949023,-0.3696112079808827,-0.735020034199264,0.43312809329084445,-1.1699449418378118,1,3,1,1,1,2,-1.081026485798897,0.22131226692645214,11,1,8,8,1,-1.0381228403168066,-0.9634572782251817,2,9,1,4,1,1,4,1,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,1,202205,-1.1287872103846628,1021
9000073352,0.304643393613046,7,2,-0.1463250440550591,1.7835238586815891,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.1718866738317674,-0.02805797425435772,-1.054637843949023,-0.5965878373113419,-0.3460546590560576,-0.3873733744624121,0.15681964958642614,1,1,2,5,3,2,0.26738705593041473,1.425872273606504,53,1,8,8,1,0.5257174526641133,-0.0009402204025618533,1,6,3,1,2,1,1,1,0.8320506546435642,-0.27225827874359043,0.6975591780554609,1,202204,-1.1287872103846628,1029
9000073403,-0.21407022949296078,8,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.4878592011654287,2.0663528956073898,1.929045697984604,-0.5536523295621564,-0.32242486631147843,-0.3873733744624121,0.15681964958642614,1,1,2,9,4,2,0.26738705593041473,-0.019599734409558197,93,1,11,11,1,-0.25620269382634653,-0.0009402204025618533,1,2,3,3,3,4,6,2,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,2,202205,1.0665959215508762,1038
9000073406,2.0738174788557258,8,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.4878592011654287,-0.26077029312788524,1.1153138229117967,-0.295740009352776,-0.008596447950424512,-0.3873733744624121,0.15681964958642614,1,1,2,5,3,2,0.26738705593041473,1.425872273606504,53,1,10,10,1,1.307637599154573,-0.0009402204025618533,1,6,3,3,6,1,2,1,2.09234974387962,-0.27225827874359043,1.576994271290055,1,202204,1.0665959215508762,1029
9000073412,-0.2574161429234915,4,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-0.24090596887621557,0.417101256136795,0.6879526595506457,-0.3873733744624121,-1.1699449418378118,1,1,2,9,4,2,-1.081026485798897,-0.019599734409558197,93,1,6,6,1,-1.0381228403168066,-0.0009402204025618533,2,9,3,2,3,1,2,1,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,1,202205,-0.031095644416893258,1037
9000073413,0.028519538080120116,5,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.1718866738317674,-0.26077029312788524,1.2509358020905978,0.43481878511911476,0.7383300743155781,-0.3873733744624121,1.4835842410106643,1,1,2,2,1,2,0.26738705593041473,-0.019599734409558197,23,1,9,9,1,0.5257174526641133,-0.0009402204025618533,1,10,3,1,3,4,6,2,-0.42824843459249184,-0.27225827874359043,0.6975591780554609,2,202205,1.0665959215508762,1024
9000073444,-0.3787658629716294,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.1718866738317674,-0.26077029312788524,1.929045697984604,-0.5452390787380488,-0.2741554170775022,-0.3873733744624121,0.15681964958642614,1,1,2,6,3,2,0.26738705593041473,-0.501423737081579,62,1,7,7,2,-0.25620269382634653,-0.9634572782251817,1,2,2,4,5,1,5,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202204,1.0665959215508762,1031
9000073447,-0.24603776104079592,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,0.030337989481386888,-0.34965371164384557,0.010276751888085947,-0.3873733744624121,0.15681964958642614,1,1,1,5,3,2,0.26738705593041473,-0.019599734409558197,51,1,10,10,1,-0.25620269382634653,-0.0009402204025618533,1,10,1,5,3,1,4,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202204,-0.031095644416893258,1029
9000073451,-0.36964211934751207,6,2,-0.1463250440550591,0.05401399761467696,1.6613594218411785,-0.22018549891448133,-0.13940325075498544,1.1709965673362932,-0.26077029312788524,1.1153138229117967,-0.7528586188638096,-0.735020034199264,-0.07853576109079893,0.15681964958642614,1,1,2,3,2,2,0.26738705593041473,0.4622242682624625,32,1,6,6,1,-0.25620269382634653,-0.0009402204025618533,2,2,2,5,1,1,5,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202204,1.0665959215508762,1025
9000073472,-0.10611387609590803,7,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.32987293749859803,-0.26077029312788524,0.030337989481386888,-0.6462556348091079,-0.735020034199264,0.12280654852567811,2.810348832434902,1,1,2,7,3,2,1.6158005976597265,3.3531682842945867,72,1,6,6,1,1.307637599154573,1.9240938952426776,1,8,2,5,1,1,5,1,-0.42824843459249184,-0.27225827874359043,1.576994271290055,1,202204,-0.031095644416893258,1033
9000073475,-0.16632221303006595,4,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-0.512149927233818,-0.2747497700152476,-0.13512337317821496,-0.3873733744624121,-1.1699449418378118,1,4,2,8,4,2,-1.081026485798897,-0.501423737081579,83,1,4,4,1,-1.0381228403168066,-0.9634572782251817,2,9,3,1,5,4,6,2,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,2,202204,-0.031095644416893258,1036
9000073488,-0.14539340990109642,7,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,0.22307898533530926,-0.26077029312788524,0.030337989481386888,0.4043471506339254,0.7507087036518202,-0.3873733744624121,-1.1699449418378118,1,1,2,7,3,1,-1.081026485798897,0.22131226692645214,73,1,10,10,1,-1.0381228403168066,-0.9634572782251817,2,9,3,3,4,1,3,1,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,1,202204,-0.031095644416893258,1033
9000073489,0.1664674631645015,6,2,-0.1463250440550591,0.05401399761467696,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,1.1153138229117967,-0.4301108428411527,-0.15325235616987615,-0.3873733744624121,0.15681964958642614,1,2,1,9,4,2,0.26738705593041473,-0.501423737081579,91,1,8,8,3,-0.25620269382634653,0.9615768374200578,1,2,1,5,2,1,4,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202205,1.0665959215508762,1037
9000073528,0.1900799742000227,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.40886606933201336,-0.26077029312788524,-1.054637843949023,-0.5459728414183787,-0.31442637220232855,-0.3873733744624121,-1.1699449418378118,1,1,2,7,3,2,-1.081026485798897,-0.7423357384175893,73,1,3,3,2,-1.0381228403168066,-0.9634572782251817,2,9,3,1,6,2,6,1,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,1,202204,-1.1287872103846628,1033
9000073529,-0.12445897564002349,4,2,-0.1463250440550591,3.858935691961884,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.2508798056651827,-0.26077029312788524,1.929045697984604,0.5758795229416024,-0.735020034199264,1.4538104910205163,1.4835842410106643,3,4,1,9,4,2,0.26738705593041473,0.4622242682624625,91,1,9,9,1,0.5257174526641133,-0.0009402204025618533,1,2,1,5,7,1,2,1,-0.42824843459249184,-0.27225827874359043,0.6975591780554609,1,202204,2.1642874875186457,1037
9000073533,-0.08320656648235926,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,1.3865577812693992,-0.5268091599887457,-0.3067992177530028,-0.3873733744624121,0.15681964958642614,1,1,2,2,1,2,0.26738705593041473,-0.019599734409558197,22,1,5,5,1,-0.25620269382634653,-0.0009402204025618533,1,10,2,4,3,4,6,2,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202204,1.0665959215508762,1023
9000073538,0.08351720728700503,7,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.4878592011654287,-0.26077029312788524,-1.054637843949023,-0.5552237703249011,-0.34177004003397493,-0.3873733744624121,0.15681964958642614,1,1,1,5,3,2,0.26738705593041473,-0.501423737081579,51,1,6,6,1,-0.25620269382634653,-0.0009402204025618533,1,10,1,5,2,4,6,2,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,2,202205,-1.1287872103846628,1030
9000073546,-0.34644544160452206,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,1.9609278856704462,-0.26077029312788524,0.030337989481386888,0.28207366523785793,0.7125575147692613,-0.3873733744624121,0.15681964958642614,1,1,1,2,1,2,0.26738705593041473,-0.501423737081579,21,1,10,10,1,-0.25620269382634653,-0.0009402204025618533,1,2,1,5,2,2,6,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202205,-0.031095644416893258,1023
9000073548,-0.3728558165535377,3,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-1.054637843949023,0.842776625496092,1.2704658477591388,-0.3873733744624121,-1.1699449418378118,1,1,2,5,3,2,-1.081026485798897,-0.501423737081579,52,1,6,6,1,-1.0381228403168066,-0.9634572782251817,2,1,2,4,6,1,5,1,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,1,202204,-1.1287872103846628,1029
9000073551,-0.16589156807528987,7,2,-0.1463250440550591,3.858935691961884,-0.08377420714062818,3.8032295930222118,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,2.2002896563422065,2.3758665921386934,2.6057504774136757,-0.3873733744624121,1.4835842410106643,3,1,2,4,2,2,2.964214139389038,1.9076962762785243,42,1,6,6,2,4.4353181851164125,-0.9634572782251817,1,4,2,4,5,1,5,1,5.8732470115877895,-0.27225827874359043,5.094734644228431,1,202208,2.1642874875186457,1027
9000073569,5.651418845435562,4,2,-0.1463250440550591,1.4376218864682069,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.32987293749859803,0.2046543446191698,-1.054637843949023,0.5549524743293309,0.5091576449389821,-0.3873733744624121,-1.1699449418378118,4,5,2,6,3,2,-1.081026485798897,-0.501423737081579,63,1,5,5,1,-1.0381228403168066,-0.9634572782251817,2,1,3,1,3,4,6,2,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,2,202205,-1.1287872103846628,1032
9000073592,-0.47051745336504297,5,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-1.054637843949023,-0.15121157415086936,0.11813845943492401,-0.3873733744624121,0.15681964958642614,2,4,2,5,3,2,-1.081026485798897,-0.9832477397535996,52,1,1,1,1,-0.25620269382634653,-0.9634572782251817,1,2,2,4,2,4,6,2,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,2,202205,-1.1287872103846628,1030
9000073599,0.5002812353437084,6,2,-0.1463250440550591,0.05401399761467696,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-1.054637843949023,-0.3761130369078268,-0.735020034199264,0.3416415917043744,-1.1699449418378118,2,1,2,9,4,2,-1.081026485798897,-0.9832477397535996,92,1,7,7,1,-1.0381228403168066,0.9615768374200578,2,9,2,4,7,1,5,1,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,1,202204,-1.1287872103846628,1037
9000073601,-0.34198323324953606,8,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-1.054637843949023,-0.5724028787540502,-0.735020034199264,0.2080988158769781,0.15681964958642614,2,1,2,5,3,2,0.26738705593041473,-0.501423737081579,52,1,8,8,1,-0.25620269382634653,-0.0009402204025618533,1,10,2,4,7,1,5,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202204,-1.1287872103846628,1029
9000073615,-0.2777744917629567,6,2,-0.1463250440550591,0.3999159698280594,1.6613594218411785,-0.22018549891448133,-0.13940325075498544,1.4869690946699543,0.6700789823662249,1.3865577812693992,-0.621469822515731,-0.3728246059704301,-0.3873733744624121,0.15681964958642614,3,3,1,9,4,2,0.26738705593041473,-0.019599734409558197,91,1,6,6,1,-0.25620269382634653,-0.9634572782251817,1,2,1,4,2,1,4,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202205,1.0665959215508762,1037
9000073620,0.3354927284857888,5,2,-0.1463250440550591,0.3999159698280594,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.5668523329988441,-0.26077029312788524,-1.054637843949023,3.8347996709393324,3.495386989898766,-0.3873733744624121,0.15681964958642614,1,1,2,6,3,2,0.26738705593041473,-0.9832477397535996,64,1,7,7,1,-0.25620269382634653,-0.0009402204025618533,1,2,4,6,4,4,6,2,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,2,202205,-1.1287872103846628,1032
9000073636,-0.3885380830061617,4,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,0.7438537739224907,-0.5668523329988441,-0.26077029312788524,0.30158194783898934,-0.516562132271238,-0.2621397856708075,-0.3873733744624121,-1.1699449418378118,1,1,2,7,3,2,-1.081026485798897,-0.501423737081579,73,1,7,7,1,-1.0381228403168066,-0.0009402204025618533,2,1,3,1,2,4,6,2,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,2,202204,-0.031095644416893258,1034
9000073637,-0.09430167731040541,7,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,1.8029416220036156,-0.26077029312788524,-1.054637843949023,-0.6588858967379264,-0.42782123171945075,-0.3873733744624121,-1.1699449418378118,2,1,2,7,3,2,-1.081026485798897,-0.2605117357455686,72,1,7,7,1,-1.0381228403168066,-0.9634572782251817,2,9,2,4,3,4,6,2,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,2,202205,-1.1287872103846628,1034
9000073640,0.020620850296313862,8,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.1718866738317674,-0.26077029312788524,1.1153138229117967,-0.6831703137964467,-0.4109309352281034,-0.3873733744624121,0.15681964958642614,2,1,2,3,2,2,0.26738705593041473,-0.019599734409558197,34,1,11,11,1,-0.25620269382634653,-0.0009402204025618533,1,2,4,6,2,4,6,2,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,2,202205,1.0665959215508762,1026
9000073644,-0.31703397577333,4,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,3.132660411032763,-0.13940325075498544,1.8029416220036156,2.0663528956073898,0.030337989481386888,0.5402199858776016,0.7842312084710301,-0.3873733744624121,-1.1699449418378118,3,3,2,3,2,2,-1.081026485798897,-0.501423737081579,32,1,5,5,2,-1.0381228403168066,-0.9634572782251817,2,1,2,5,5,1,5,1,-0.42824843459249184,-0.27225827874359043,-1.0613110084137274,1,202204,-0.031095644416893258,1025
9000073647,-0.1591432757446424,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.40886606933201336,-0.26077029312788524,-1.054637843949023,-0.6666601149619402,-0.735020034199264,-0.018567938612331993,0.15681964958642614,2,1,2,2,1,2,0.26738705593041473,-0.501423737081579,23,1,9,9,1,-0.25620269382634653,-0.0009402204025618533,1,10,3,3,1,1,2,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202205,-1.1287872103846628,1023
9000073658,-0.15219140190832878,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.09289354199835204,-0.26077029312788524,-0.620647510576859,-0.47100899189906076,-0.19429172359512398,-0.3873733744624121,0.15681964958642614,2,2,2,5,3,2,0.26738705593041473,0.9440482709344831,53,1,6,6,1,-0.25620269382634653,-0.9634572782251817,1,10,3,3,2,1,2,1,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202204,-0.031095644416893258,1029
9000073673,-0.17074038119447255,6,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,1.1709965673362932,0.2046543446191698,4.234619344024225,-0.10455728120678161,-0.735020034199264,0.9370512316437095,2.810348832434902,2,1,1,3,2,2,1.6158005976597265,-0.501423737081579,31,1,8,8,1,1.307637599154573,0.9615768374200578,1,8,1,5,7,1,4,1,-0.42824843459249184,-0.27225827874359043,1.576994271290055,1,202204,3.2619790534864155,1025
9000073676,-0.3423190343463497,8,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.4878592011654287,-0.26077029312788524,0.030337989481386888,0.5470534036648542,-0.735020034199264,1.7525936651224379,0.15681964958642614,1,1,2,5,3,2,0.26738705593041473,-0.501423737081579,53,1,11,11,1,1.307637599154573,-0.0009402204025618533,1,4,3,3,7,1,3,1,0.8320506546435642,2.294850702146632,0.6975591780554609,1,202205,-0.031095644416893258,1029
9000073682,-0.16373040167379269,6,2,2.0223725065107194,3.167131747535119,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.013900410164936716,0.2046543446191698,1.3865577812693992,-0.6312783064811551,-0.4187013807088252,-0.3873733744624121,1.4835842410106643,1,1,2,5,3,2,1.6158005976597265,2.1486082776145348,52,1,-7,4,1,0.5257174526641133,0.9615768374200578,1,8,2,4,2,1,5,1,-0.42824843459249184,-0.27225827874359043,0.6975591780554609,1,202205,1.0665959215508762,1029
9000073693,-0.06467341333507964,7,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,4.172735577006075,-0.26077029312788524,-1.054637843949023,-0.023868899428543693,0.38188212743901345,-0.3873733744624121,0.15681964958642614,2,1,2,1,1,2,0.26738705593041473,0.4622242682624625,13,1,11,11,1,-0.25620269382634653,-0.0009402204025618533,1,10,3,1,2,4,6,2,-0.42824843459249184,-0.27225827874359043,-0.18187591517913312,1,202205,-1.1287872103846628,1021
9000073705,0.618454257404741,7,2,-0.1463250440550591,-0.2918879745987055,-0.08377420714062818,-0.22018549891448133,-0.13940325075498544,-0.013900410164936716,-0.26077029312788524,-0.24090596887621557,0.16087521972596328,0.3329890388342528,-0.3873733744624121,-1.1699449418378118,1,1,2,5,3,1,-1.081026485798897,4.075904288302618,54,1,5,5,1,1.307637599154573,-0.9634572782251817,1,3,4,6,5,2,6,1,2.09234974387962,2.294850702146632,0.6975591780554609,1,202205,-0.031095644416893258,1029
